1094848536863232000,RT @friendsofrss: #RSSinAction: Some more picture of rescue and relief work in Kerala. #KeralaFloods https://t.co/i89O7Cc2WH,Mon Feb 11 06:40:07 +0000 2019
1094840109248143360,RT @friendsofrss: #RSSinAction: Some more picture of rescue and relief work in Kerala. #KeralaFloods https://t.co/i89O7Cc2WH,Mon Feb 11 06:06:37 +0000 2019
1094840001110597632,"RT @rajeshpadmar: Reaching the Unreached.
RSS Swayamsevaks reaching the remote Flood Hit zones in Kerala.
#RSSinAction #RSSinKerala #Kerala…",Mon Feb 11 06:06:12 +0000 2019
1094839860970479620,"RT @rajeshpadmar: Unending Spirit:
More than 6000 RSS Swayamsevaks gathered today morning, for the Post-Flood Relief Works at Aranmula and…",Mon Feb 11 06:05:38 +0000 2019
1094839851717808128,"RT @friendsofrss: Unending Spirit: More than 6000 RSS Swayamsevaks gathered today morning, for the Post-Flood Relief Works at Aranmula and…",Mon Feb 11 06:05:36 +0000 2019
1094821694923890688,RT @anroopak: 4400+ km of road which was destroyed during the #KeralaFloods has been restored within 6 months of the disaster. #KeralaLeads…,Mon Feb 11 04:53:27 +0000 2019
1094818347403886593,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #we…",Mon Feb 11 04:40:09 +0000 2019
1094815817714171905,"RT @urstrulyMahesh: Highest respect to all those who are contributing towards Kerala flood relief. Salutations to Indian Army, Navy, Airfor…",Mon Feb 11 04:30:06 +0000 2019
1094806597342130176,"Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #westernghats @KeralaTourism 
#SaveAlappad @1Manojk #KeralaFloods #Kerala #UN @PwC_IN #DisasterManagement #Relief #Mining #KMML #IRE #EPJayarajan #PTThomas",Mon Feb 11 03:53:27 +0000 2019
1094803238375837697,RT @anroopak: 4400+ km of road which was destroyed during the #KeralaFloods has been restored within 6 months of the disaster. #KeralaLeads…,Mon Feb 11 03:40:07 +0000 2019
1094801298560561152,4400+ km of road which was destroyed during the #KeralaFloods has been restored within 6 months of the disaster. #KeralaLeads #NavaKeralam https://t.co/KCXKZ1XD1I,Mon Feb 11 03:32:24 +0000 2019
1094799716091518976,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Mon Feb 11 03:26:07 +0000 2019
1094795196125061121,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Mon Feb 11 03:08:09 +0000 2019
1094788071826980865,RT @TeamUpasana: Here’s the common DP for Megastar Chiranjeevi Garu birthday supporting #KeralaFloods. This year on the occasion of his bir…,Mon Feb 11 02:39:51 +0000 2019
1094783559661834241,RT @MaveliPraja: When south was hit with disasters such as #Ockhi #KeralaFloods #Gaja this cow belt imperialist ill treated us. Did not kee…,Mon Feb 11 02:21:55 +0000 2019
1094667343123365888,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport…",Sun Feb 10 18:40:07 +0000 2019
1094660100093034499,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport…",Sun Feb 10 18:11:20 +0000 2019
1094659928889864192,"Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #westernghats @KeralaTourism 
#SaveAlappad @1Manojk #KeralaFloods #Kerala #UN @PwC_IN #DisasterManagement #Relief #Mining #KMML #IRE #EPJayarajan #PTThomas",Sun Feb 10 18:10:39 +0000 2019
1094652259764502529,RT @TeamUpasana: Here’s the common DP for Megastar Chiranjeevi Garu birthday supporting #KeralaFloods. This year on the occasion of his bir…,Sun Feb 10 17:40:11 +0000 2019
1094652241972215808,"RT @hamdhash360: Simplicity at Its peak.
His Name is Arjun S. 5 Yr old.His Back ground is flooded &amp; distroyed  home space(During #keralaflo…",Sun Feb 10 17:40:06 +0000 2019
1094648768543125504,RT @MaveliPraja: When south was hit with disasters such as #Ockhi #KeralaFloods #Gaja this cow belt imperialist ill treated us. Did not kee…,Sun Feb 10 17:26:18 +0000 2019
1094647462596411393,"Simplicity at Its peak.
His Name is Arjun S. 5 Yr old.His Back ground is flooded &amp; distroyed  home space(During #keralafloods #keralafloodrelief #keralafloods2018 ).He is living with his Mother &amp; 12Yr Brother in  a... https://t.co/lVQ7KqDCMy",Sun Feb 10 17:21:07 +0000 2019
1094646259653083136,RT @TeamUpasana: Here’s the common DP for Megastar Chiranjeevi Garu birthday supporting #KeralaFloods. This year on the occasion of his bir…,Sun Feb 10 17:16:20 +0000 2019
1094576745880129536,"RT @urstrulyMahesh: Highest respect to all those who are contributing towards Kerala flood relief. Salutations to Indian Army, Navy, Airfor…",Sun Feb 10 12:40:07 +0000 2019
1094563400258994177,"RT @urstrulyMahesh: Highest respect to all those who are contributing towards Kerala flood relief. Salutations to Indian Army, Navy, Airfor…",Sun Feb 10 11:47:05 +0000 2019
1094561645370662912,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #…",Sun Feb 10 11:40:06 +0000 2019
1094556857165848576,When south was hit with disasters such as #Ockhi #KeralaFloods #Gaja this cow belt imperialist ill treated us. Did not keep his Andhra promise. Tweaked the TOR of 15th finance commission to loot south. #GoBackModi #StopHindiImperialism on south https://t.co/0SvQEHE6Pg,Sun Feb 10 11:21:05 +0000 2019
1094554433868976128,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #…",Sun Feb 10 11:11:27 +0000 2019
1094553774511730688,"Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … 
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #westernghats @KeralaTourism 
#SaveAlappad @1Manojk #KeralaFloods #Kerala #UN @PwC_IN #DisasterManagement #Relief #Mining #KMML #IRE #EPJayarajan #PTThomas",Sun Feb 10 11:08:50 +0000 2019
1094550456624386049,"RT @RangDeTiranga: 1. #SterliteProtest

2. Jalianwalan Bagh Vs #SterliteProtest.

3. #KeralaFloods.

4. #SabarimalaTemple.

South Indians w…",Sun Feb 10 10:55:39 +0000 2019
1094545807624278018,"RT @RangDeTiranga: 1. #SterliteProtest

2. Jalianwalan Bagh Vs #SterliteProtest.

3. #KeralaFloods.

4. #SabarimalaTemple.

South Indians w…",Sun Feb 10 10:37:10 +0000 2019
1094536256262787072,"RT @RangDeTiranga: 1. #SterliteProtest

2. Jalianwalan Bagh Vs #SterliteProtest.

3. #KeralaFloods.

4. #SabarimalaTemple.

South Indians w…",Sun Feb 10 09:59:13 +0000 2019
1094531702305636353,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Sun Feb 10 09:41:07 +0000 2019
1094517588241965057,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Sun Feb 10 08:45:02 +0000 2019
1094516347718041601,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Sun Feb 10 08:40:07 +0000 2019
1094510524333678592,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Sun Feb 10 08:16:58 +0000 2019
1094509734013485058,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Sun Feb 10 08:13:50 +0000 2019
